NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof:
0.548	Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated:Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated:Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated:Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated:
0.5483870967741936	Salad dressing, mayonnaise, imitation, milk cream:
0.5484030700668483	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, choice, raw:Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, choice, raw:
0.5489330389992642	Cheese, goat, semisoft type:Cheese, goat, semisoft type:Cheese, goat, semisoft type:Cheese, goat, semisoft type:
0.5490704712494596	TACO BELL, Original Taco with beef, cheese and lettuce:TACO BELL, Original Taco with beef, cheese and lettuce:TACO BELL, Original Taco with beef, cheese and lettuce:TACO BELL, Original Taco with beef, cheese and lettuce:TACO BELL, Original Taco with beef, cheese and lettuce:TACO BELL, Original Taco with beef, cheese and lettuce:
0.5494524298425735	Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:
0.5503419253024724	Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:Baking chocolate, unsweetened, squares:
NaN	Babyfood, water, bottled, GERBER, without added fluoride.:
0.5504856148066704	Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:Cheese, muenster:
0.5510204081632654	Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, liquid concentrate, not reconstituted:
0.5514075887392901	Restaurant, Latino, pupusas con frijoles (pupusas, bean):Restaurant, Latino, pupusas con frijoles (pupusas, bean):Restaurant, Latino, pupusas con frijoles (pupusas, bean):Restaurant, Latino, pupusas con frijoles (pupusas, bean):
0.5515719801434087	Bacon, turkey, low sodium:
0.5517241379310345	Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:Imitation cheese, american or cheddar, low cholesterol:
0.5518867924528301	Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich:Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich:Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich:
0.5519458544839255	Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:
0.5520751761942051	Ice creams, BREYERS, No Sugar Added, French Vanilla:Ice creams, BREYERS, No Sugar Added, French Vanilla:Ice creams, BREYERS, No Sugar Added, French Vanilla:
0.5521395181589356	Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:Cheese, pasteurized process, American, fortified with vitamin D:
0.5528414755732801	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, all grades, raw:Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, all grades, raw:
0.5537567455375675	Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan:
0.5540081521739131	Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:Cheese, low-sodium, cheddar or colby:
0.5543664383561644	Spinach souffle:Spinach souffle:
0.5544147843942505	Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed:
0.5544780376497433	Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:Clif Z bar:
0.5547217010631644	ON THE BORDER, cheese enchilada:ON THE BORDER, cheese enchilada:ON THE BORDER, cheese enchilada:ON THE BORDER, cheese enchilada:ON THE BORDER, cheese enchilada:ON THE BORDER, cheese enchilada:
0.5548424737456242	T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded:
0.5555277638819409	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, select, raw:Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, select, raw:
0.5558643690939411	Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:Cheese, mexican, queso cotija:
0.5561863416263149	Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:Cheese, cheddar:
0.5565421781143901	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, raw:
NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof:
0.5567282321899736	Potatoes, mashed, home-prepared, whole milk and butter added a :Potatoes, mashed, home-prepared, whole milk and butter added a :
0.5571933962264151	APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:
0.5586690017513135	Salad dressing, italian dressing, reduced fat, without salt:
0.5591517857142856	DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:
0.5594059405940593	Yachtwurst, with pistachio nuts, cooked:
0.5594170403587444	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased a :
0.5597722960151803	Babyfood, dinner, vegetables and bacon, strained:Babyfood, dinner, vegetables and bacon, strained:Babyfood, dinner, vegetables and bacon, strained:Babyfood, dinner, vegetables and bacon, strained:
0.5606701940035272	Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:
0.5609712230215828	Cheese, pasteurized process, cheddar or American, low sodium:Cheese, pasteurized process, cheddar or American, low sodium:
0.5610200364298725	Light ice cream, Creamsicle:
0.5613031036759849	ON THE BORDER, cheese quesadilla:
NaN	Seasoning mix, dry, sazon, coriander & annatto:
0.5571933962264151	APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:
0.5582298136645962	Ice creams, chocolate, light:Ice creams, chocolate, light:
0.5591517857142856	DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:
0.5594059405940593	Yachtwurst, with pistachio nuts, cooked:Yachtwurst, with pistachio nuts, cooked:Yachtwurst, with pistachio nuts, cooked:Yachtwurst, with pistachio nuts, cooked:
0.5594170403587444	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased a :
NaN	Beverages, POWERADE, Zero, Mixed Berry:
NaN	Alcoholic beverage, distilled, whiskey, 86 proof:
NaN	Beverages, ZEVIA, cola, caffeine free:
NaN	Beverages, water, bottled, non-carbonated, DANNON:
0.5597722960151803	Babyfood, dinner, vegetables and bacon, strained:Babyfood, dinner, vegetables and bacon, strained:
NaN	Alcoholic beverage, distilled, vodka, 80 proof:
0.5606701940035272	Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:Cheese, pasteurized process, American, without added vitamin D:
0.5610200364298725	Light ice cream, Creamsicle:Light ice cream, Creamsicle:
0.5613031036759849	ON THE BORDER, cheese quesadilla:
0.5616438356164384	Ice creams, chocolate, light, no sugar added:
NaN	Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water:
NaN	Alcoholic beverage, distilled, whiskey, 86 proof:
0.5565421781143901	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, raw:
NaN	Beverages, water, bottled, non-carbonated, PEPSI, AQUAFINA:
NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof:
0.5567282321899736	Potatoes, mashed, home-prepared, whole milk and butter added a :
0.5571933962264151	APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:APPLEBEE'S, Double Crunch Shrimp:
NaN	Water, bottled, generic:
NaN	Alcoholic beverage, distilled, rum, 80 proof:
0.5582298136645962	Ice creams, chocolate, light:Ice creams, chocolate, light:Ice creams, chocolate, light:
0.5586690017513135	Salad dressing, italian dressing, reduced fat, without salt:Salad dressing, italian dressing, reduced fat, without salt:Salad dressing, italian dressing, reduced fat, without salt:
0.5591517857142856	DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:DENNY'S, coleslaw:
0.5594059405940593	Yachtwurst, with pistachio nuts, cooked:Yachtwurst, with pistachio nuts, cooked:
0.5594170403587444	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased a :
